blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName,dfpi_scam_address
15272233,1659567007,0x0c3e338a332e26bb9a44808e4d65414dfba161c587128ed14094e734f5a58c83,6613819,0x3dfbeb7b5973e869575239f810626962b42df3f3cc33b893794a5bf0c9ed8b0a,23,0x46340b20830761efd32832a74d7169b29feb9758,0xd68f7e162ba2697684e544a424a0ca6886d82345,449527000000000000,350000,30743518892,0,1,0x,,1956323,21000,8589207,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15272709,1659573169,0x46f0aa82b3756af0dab6359f96d23968fc7aa21f5695cc733f232fa1d3c0e528,5,0xcdbbf688fcc9c360c9d9dde1d5ec16a9f4cb5b535309f0d96833acee743c1144,41,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,440000000000000000,166879,8108380855,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062eb1a81000000000000000000000000000000000000000000000000061b31ab352c0000000000000000000000000000000000000000000000000000000000002aba6c4c0000000000000000000000000000000000000000000000000000000000000000,,2223449,115790,8588731,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15276840,1659628937,0x715757b363a4aaaf6737c90a404b1eea9ebf7f4dc6f52284693f33e1f9b70e7e,6,0x71073cc2aaaa3834ac78a5d5ddeed02e426298894e79f07d0793c19d2af8ca27,11,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xdac17f958d2ee523a2206206994597c13d831ec7,0,70000,25000000000,0,1,0xa9059cbb0000000000000000000000000383a431e3f213313a8a1dda0902e3dc8ca5bf1100000000000000000000000000000000000000000000000000000004a0788f6e,,695801,41321,8584600,0xa9059cbb,"transfer(address _to, uint256 _value)",0xd68f7E162BA2697684e544A424A0ca6886D82345
15297349,1659903975,0x149a50be8d5e274134a7c0cfc72c0c09065c6ba6374dd41b76b6d9a79a471262,1,0x6ee9bfd05f096848f7cd3a0597edf6ebea1df0869ef0e1c8e05b136a32f94f9d,48,0xc2d415cf6f3bc532763fffa32b49fe7898911311,0xd68f7e162ba2697684e544a424a0ca6886d82345,2910138537757444000,21000,8712873164,0,1,0x,,4816310,21000,8564091,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15297383,1659904439,0x098500589e0908a57ef4d74b5293c4385f2750cace5768b8a8375c3a7172728f,7,0x1ff4aa0c66284c79801846a453f19c78cba59cac9358d54455fe51d09b62cb1f,49,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,2900000000000000000,190002,6802808946,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f02741000000000000000000000000000000000000000000000000283edea298a200000000000000000000000000000000000000000000000000000000000127b3efd30000000000000000000000000000000000000000000000000000000000000000,,14876018,141574,8564057,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15304379,1659999040,0x7de6312548cc53f411f253a64eafb646e528c92b7eba1f3deac4a9a39919efcc,1,0xcce41aed38fe7f67d49db3823531891ba3f26f1d14d6253361e61d9b6b25ba26,62,0x6b2699c3637881146fe3d35da7a5c7e66fdbceab,0xd68f7e162ba2697684e544a424a0ca6886d82345,244117755592709400,21000,20727855501,0,1,0x,,5536711,21000,8557061,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15304404,1659999399,0x9e68ddf8a307485e3412ef47927cb67fd5df98dfbb37d5ed97417466e90cfecc,8,0x6a4297168c4d618223638ee0f33a0a82ff903aa488f0078215a81e512ce5164a,82,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,244000000000000000,166858,17401665445,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f19b910000000000000000000000000000000000000000000000000362dcb50d320000000000000000000000000000000000000000000000000000000000001945a43b0000000000000000000000000000000000000000000000000000000000000000,,6363774,115743,8557036,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15304960,1660006865,0x1afc583ca2e81de203157922db099c336bf6421bc30c56624075ff96dd1dea69,2,0xaf2c5bb7dbf094b1bb0995f79aacee1e11a3e3d6e0f811ee6ed046397242e169,118,0xc2d415cf6f3bc532763fffa32b49fe7898911311,0xd68f7e162ba2697684e544a424a0ca6886d82345,2778433953137830600,21000,14184850166,0,1,0x,,7204920,21000,8556480,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15304975,1660007116,0x163ee4fdeae3b368bc4f9bc27384896c2b0801f94259298fb0304b2e713b2d8d,9,0x54418d23ebb5c451fcc386416b1d8f7d609c1d007abd72a6dc41fa6f0390f7de,174,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,2770000000000000000,177464,14518513701,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f1b9a100000000000000000000000000000000000000000000000026710452ebd50000000000000000000000000000000000000000000000000000000000012328f9ac0000000000000000000000000000000000000000000000000000000000000000,,19711207,124443,8556465,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15308716,1660057918,0x9e2628ff6bb2d2a287977dc0fb28dac6f97c69b4d02d820ac8f73a9c089e95c8,10,0xac19816d4ac682d6e36979e7b3043b5cd2a50234e6035d5d38d1b2cbf11689a8,110,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,66792,67000000000,0,1,0xa9059cbb000000000000000000000000783fe977c94b3486b24e01326ca7633a94d506d30000000000000000000000000000000000000000000000000000000df8475800,,7634099,43725,8552724,0xa9059cbb,"transfer(address _to, uint256 _value)",0xd68f7E162BA2697684e544A424A0ca6886D82345
15310614,1660083358,0x4e1f2752e11677cb64cf985a442828cf45f966737e48d82e0c5ffa0f5c31dd88,1,0x819ff3fe8299dc687f00c1b9484261f6919d3149b9b655fbe581a3f78f4ca894,87,0x3eae6a21d496d93e8e84f0fa91e8b4f65a7ff6b4,0xd68f7e162ba2697684e544a424a0ca6886d82345,25139950597073828000,21000,12898223854,0,1,0x,,8104579,21000,8550826,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15310723,1660084939,0x05d1c0c41a727a65acd110ab21c59a7324749cd80c34455c8b3febdd497ea683,11,0xb41f1308e38774989f0c12e929811af6ada62432c81e511aff9c88094be3a05d,63,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,25130000000000000000,177487,31792604996,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f2e7c90000000000000000000000000000000000000000000000015cbfb1db0591000000000000000000000000000000000000000000000000000000000009f53fccae0000000000000000000000000000000000000000000000000000000000000000,,5708283,118570,8550717,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15311454,1660094776,0x0d0877fdd370bf052292e410ab178ead3c284a2e62945ef4c46dc5794b2f9ffd,6648511,0x3cdf3558823db6baf6cb496c12cf5a0c51c534b889361984f5d43f16fa06e92b,29,0x46340b20830761efd32832a74d7169b29feb9758,0xd68f7e162ba2697684e544a424a0ca6886d82345,200010000000000000,350000,9644610672,0,1,0x,,4350392,21000,8549986,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15311495,1660095324,0xb1cffe16772508a6725eae9fccc84342cdbd17200562c403f50946042bec7fbb,12,0x7961f32d4adad6b64384abc0c6fb8372a7b19c68417e38381d90f9eee5c18ade,32,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,200000000000000000,292171,10456235671,0,1,0xc04b8d59000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f3124400000000000000000000000000000000000000000000000002c68af0bb14000000000000000000000000000000000000000000000000000000000000138eb1c70000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f4dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000000000000000000000000000000000000000,,11200606,200774,8549945,0xc04b8d59,exactInput(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15314301,1660134196,0xd57dc7ed68cc51b81adb490629eb7e314421e8d2cd072b72b56a0e40123ed2d3,13,0x7b4e1a4e37bee589b819ba2f30580b8ce3d89b96c1e7c9441d512ea7d859d84e,83,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xdac17f958d2ee523a2206206994597c13d831ec7,0,70000,23000000000,0,1,0xa9059cbb0000000000000000000000000383a431e3f213313a8a1dda0902e3dc8ca5bf110000000000000000000000000000000000000000000000000000000f18f96587,,5088385,41321,8547139,0xa9059cbb,"transfer(address _to, uint256 _value)",0xd68f7E162BA2697684e544A424A0ca6886D82345
15315915,1660155490,0x1b1ce32bdf253040de1a7d330cb717385d71694f4449ee2475aec57a48d33d0e,3,0xceda221182e3b7e187732b394b350871414cbab373332e72d7dc57a98d335eeb,89,0x3eae6a21d496d93e8e84f0fa91e8b4f65a7ff6b4,0xd68f7e162ba2697684e544a424a0ca6886d82345,22546556431790810000,21000,29976427797,0,1,0x,,10385100,21000,8545525,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15315931,1660155677,0xe88172229bc7190e654114fdfda9023b22b21be4944d0b5ae52aeb0afcb666a5,14,0x9e35f9260549947264acc8549bd32ee62f80a66b637c37fa238f3628e595b726,36,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,22400000000000000000,323859,28633606967,0,1,0xc04b8d59000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f3fdf900000000000000000000000000000000000000000000000136dcc951d8c00000000000000000000000000000000000000000000000000000000000097b33f7f50000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f4dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000000000000000000000000000000000000000,,2143714,226910,8545509,0xc04b8d59,exactInput(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15315946,1660155844,0xea04c6d21913c740dde4dcea4e223b06ead920213cb00749385089916e4e52b7,15,0x2ef041db99e8ed47d1b85cf9bd9b57c5700d91c7be98a04394be203ee1a1b4f8,263,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xfc0ae05f00cd499483524fccc6bbba7674f75aa3,140000000000000000,21000,25000000000,0,1,0x,,22960675,21000,8545494,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15317258,1660173508,0xcb67fbc0e2d5e66a259fafc57ee9d428147e0162025098f96ee74c8dbc16adf0,0,0x30949e803acece7c7fc5699d22f6d802701d0649156e5ffe8519c90f0c80ee2e,59,0xb7b26ff3e862877b29954adb43097a4ead5333ed,0xd68f7e162ba2697684e544a424a0ca6886d82345,2942216487749312000,21000,31172372454,0,1,0x,,4797572,21000,8544182,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15317286,1660173899,0x140703387007db9ba00cce486b602cbc39b86664eef81776ea424adb67e6770a,16,0x46dcd9f1a1216600622d656d02c259bf0db2dedd71410d00b21586c6a680b237,82,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,2920000000000000000,176341,26994346315,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f445160000000000000000000000000000000000000000000000002885ec8778240000000000000000000000000000000000000000000000000000000000013fffec0f0000000000000000000000000000000000000000000000000000000000000000,,7478985,118588,8544154,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15317676,1660179559,0x6a843af37139c62edf3b03c380a8450f1209f6957359216cc2ef7028348cec0a,1,0xaab3b9db18b863839bcbeb0cf961a4a546bcd1e57b1bb848e0124f0c3b4d997b,89,0x1ea2a6cac4da461b4c5bc235f09371de51dbfd24,0xd68f7e162ba2697684e544a424a0ca6886d82345,166014212958748160,21000,53753258057,0,1,0x,,6393953,21000,8543764,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15317739,1660180375,0xc1f8edbd855a588530e344166a56dde8edff83840d30c79d7fc52252eace3e0b,17,0x55808d6ca42e97235476bc6589e81bd4d626dedb444b3a5d671f5fb669f274bf,41,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,160000000000000000,269941,15468567767,0,1,0xc04b8d59000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f45e7d00000000000000000000000000000000000000000000000002386f26fc10000000000000000000000000000000000000000000000000000000000000113fede90000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f46b175474e89094c44da98b954eedeac495271d0f0001f4dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000000000000000000000000000000000000000,,6686160,182322,8543701,0xc04b8d59,exactInput(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15320882,1660223083,0xa100c42e0a4f21e36a5942c20274772853bbf67ba76bd1f8153b18684f7a80ac,18,0xd04c1cf392424a86f11d55fff28af042b80eb7877ea2a3e2b384c32286c06a9b,49,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xdac17f958d2ee523a2206206994597c13d831ec7,0,70000,40000000000,0,1,0xa9059cbb0000000000000000000000000383a431e3f213313a8a1dda0902e3dc8ca5bf110000000000000000000000000000000000000000000000000000000f778945af,,3516365,41321,8540558,0xa9059cbb,"transfer(address _to, uint256 _value)",0xd68f7E162BA2697684e544A424A0ca6886D82345
15321764,1660235507,0x6bdb8f458d6724096926a7f9f51e292fabd985f899dd1bb327aa8a770714a03f,0,0xca8b3fc0110621589a1dfd65e3fde729d59ad053ce1cf5a5cffe352463876bf5,156,0x8d8955b531db5efcf4dea936c5ead6fa7ce3a50d,0xd68f7e162ba2697684e544a424a0ca6886d82345,2006892089940453400,21000,45393779236,0,1,0x,,12256189,21000,8539676,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15321774,1660235656,0x01deaaf639f0c94104bdcc5ab053293ef3ff2addaf89d854265b596bf405cd25,19,0x034047051fc5dad604a23a30c5fefc77a0a0265cf08e48361fa2fe9ea80d136b,93,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,2006890000000000000,234709,41111951479,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f536780000000000000000000000000000000000000000000000001bd9e7d27148a00000000000000000000000000000000000000000000000000000000000e227d93b0000000000000000000000000000000000000000000000000000000000000000,,4394126,171402,8539666,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15323146,1660254530,0xf2e6d6d0c2c369a84ad60394a57925c99306cf59e0dce20328fca5dd0c43de5b,2,0x03ea11406aa0a54ca51be1319d31f86bf4af2c8a2632ce178e66bc2bdc0cdf9f,121,0x6672c9645ff70abd26e6c5dcc7c5599d1bf9b762,0xd68f7e162ba2697684e544a424a0ca6886d82345,51000000000000000000,21000,13038754552,0,1,0x,,12856277,21000,8538294,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15323325,1660257008,0xc2962dcba6ec80faa9e307b2571027ab20ad02e52f2df79baa53141814f14779,20,0xd90fa23fd9eae2bcefe88f26b94c4a2e27d79a65d7f475a321b2a7fce9987acb,8,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,51000000000000000000,311296,19000000000,1,0,0xc04b8d59000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f580a3000000000000000000000000000000000000000000000002c3c465ca58ec0000000000000000000000000000000000000000000000000000000000164bf5d1f30000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f4dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000000000000000000000000000000000000000,,530901,24728,8538115,0xc04b8d59,exactInput(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
15323357,1660257507,0x672af9a32a451d9b8665f81227a8b2722f2ba5a883471372bf380a6c480e9ede,21,0xc691d9d6e848ad177a1221b193e9d2d3e259a825c07167876bae7ad31506a692,52,0xd68f7e162ba2697684e544a424a0ca6886d82345,0x0dcf01c7c18f8b0df83f04664ebb8fb82eb66590,51000000000000000000,21000,31000000000,0,1,0x,,4256162,21000,8538083,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15328307,1660325836,0x03eb81b9b4b95047715b22178a7af857e9900e2ef9f387b0ef981b26cd74d334,3,0x1882bc65d28c0874edd3aa7740889fca4f4769498e47410fd04f6a606f4f738a,96,0xc2d415cf6f3bc532763fffa32b49fe7898911311,0xd68f7e162ba2697684e544a424a0ca6886d82345,20648804397352528000,21000,20438756712,0,1,0x,,9915418,21000,8533133,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15328465,1660327617,0xc86db426b1dcede5180c3e30d93a3bbf73b764e7d223147ebdcdbd3d81d74a32,22,0x3ec343d55cbe732abd3fe9bcd2621ebd9f31ee8d0246c86f668c0ce3931c95fe,174,0xd68f7e162ba2697684e544a424a0ca6886d82345,0x0dcf01c7c18f8b0df83f04664ebb8fb82eb66590,20600000000000000000,21000,15000000000,0,1,0x,,6200073,21000,8532975,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15330958,1660360536,0x7e591a22b839a9005e1ad1bd2ed6aba655e747dd77d97fb2be7d647b99ca7804,0,0x0b4c43ba36469dd77ca237e23d73cbdde3583fb57ee9146033f83c0f0139edfc,121,0x5cc8587c3b8bf90ecaacd95ffe337353920f13a8,0xd68f7e162ba2697684e544a424a0ca6886d82345,92290919232768350,21000,8822508888,0,1,0x,,8132686,21000,8530482,0x,,0xd68f7E162BA2697684e544A424A0ca6886D82345
15331799,1660371786,0x0acfa0de50202ae5f5b119d5d90ccb8d1c9eb16a442e65aeab27bf7e6139b9d2,23,0x42457f03904e7fa75462f7151f1cf593e321ba81098927aab4c1dc6d6198c6dc,54,0xd68f7e162ba2697684e544a424a0ca6886d82345,0xe592427a0aece92de3edee1f18e0157c05861564,92200000000000000,166912,10868802505,0,1,0x414bf389000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000d68f7e162ba2697684e544a424a0ca6886d823450000000000000000000000000000000000000000000000000000000062f74a1300000000000000000000000000000000000000000000000001478f69584a8000000000000000000000000000000000000000000000000000000000000a9360db0000000000000000000000000000000000000000000000000000000000000000,,3952904,115776,8529641,0x414bf389,exactInputSingle(tuple params),0xd68f7E162BA2697684e544A424A0ca6886D82345
